feature_path,normalized_path,split,dataset,speaker_id,label,label_id,duration_seconds,feature_shape,n_mels,frames,clip_seconds,status,reject_reason
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0377_5f0f8de61b_be8e52f291.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0377_5f0f8de61b.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0378_c944dc5bdd_12419b3e4e.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0378_c944dc5bdd.wav,train,datagroup1,v17,real,0,4.928000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0379_9c7414f4e9_93275e9051.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0379_9c7414f4e9.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0380_047111b12f_50f97714aa.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0380_047111b12f.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0381_e5f8ae6029_6ad88ebd71.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0381_e5f8ae6029.wav,train,datagroup1,v17,real,0,4.256000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0382_5dd89a5c25_3dcf4eb64c.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0382_5dd89a5c25.wav,train,datagroup1,v17,real,0,3.648000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0383_f2cbc531af_4a3fc6a488.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0383_f2cbc531af.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0384_ff0fe93424_7d76dbfb72.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0384_ff0fe93424.wav,train,datagroup1,v17,real,0,5.056000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0385_c16662dd9e_5916bd4378.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0385_c16662dd9e.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0386_cb5b6a5a7b_bddfaf8b23.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0386_cb5b6a5a7b.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0387_d9cdff1493_faa0e173b7.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0387_d9cdff1493.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0388_507b121150_647dd4f5c2.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0388_507b121150.wav,train,datagroup1,v17,real,0,4.800000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0389_278b91a97d_30fac90f5f.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0389_278b91a97d.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0390_4039ad671d_ebeac2291c.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0390_4039ad671d.wav,train,datagroup1,v17,real,0,4.768000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0391_af624e8eee_d43a9d190d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0391_af624e8eee.wav,train,datagroup1,v17,real,0,4.736000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0392_63b202f4a1_1aada0a1b8.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0392_63b202f4a1.wav,train,datagroup1,v17,real,0,5.056000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0393_4620f1d578_93c9c98557.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0393_4620f1d578.wav,train,datagroup1,v17,real,0,4.736000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0394_76fc9e3f1d_648d06e783.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0394_76fc9e3f1d.wav,train,datagroup1,v17,real,0,4.608000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0395_d3f150ec2e_a30fef6fb2.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0395_d3f150ec2e.wav,train,datagroup1,v17,real,0,3.808000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0396_28e0970c5c_12ae6b0182.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0396_28e0970c5c.wav,train,datagroup1,v17,real,0,4.832000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0397_1b5ab0b383_6b98b70532.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0397_1b5ab0b383.wav,train,datagroup1,v17,real,0,4.896000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0398_3f4af1f976_fea21b7b52.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0398_3f4af1f976.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0399_d183edf2f8_44e71dcf12.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0399_d183edf2f8.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0400_128ba7429f_0fe044ca5a.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0400_128ba7429f.wav,train,datagroup1,v17,real,0,5.056000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0401_7861929a12_90aacce8c0.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0401_7861929a12.wav,train,datagroup1,v17,real,0,4.896000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0402_629fbd20cd_3684df0dad.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0402_629fbd20cd.wav,train,datagroup1,v17,real,0,4.416000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0403_eb434bec00_2f248544eb.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0403_eb434bec00.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0404_ceda30a77a_e42ceedcee.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0404_ceda30a77a.wav,train,datagroup1,v17,real,0,4.672000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0405_f8756847bb_40d86647f2.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0405_f8756847bb.wav,train,datagroup1,v17,real,0,3.744000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0406_ac58fc2331_02952523d7.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0406_ac58fc2331.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0407_4b5083bb88_e8599e4bab.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0407_4b5083bb88.wav,train,datagroup1,v17,real,0,4.928000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0408_ad4419d1d5_3627705bf3.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0408_ad4419d1d5.wav,train,datagroup1,v17,real,0,3.776000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0409_6851547e62_bf4db3b54d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0409_6851547e62.wav,train,datagroup1,v17,real,0,4.224000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0410_921325a6bc_ec53b70439.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0410_921325a6bc.wav,train,datagroup1,v17,real,0,4.352000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0411_482887935a_854ecc86da.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0411_482887935a.wav,train,datagroup1,v17,real,0,4.640000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0412_fcc7c39c15_ba947119d9.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0412_fcc7c39c15.wav,train,datagroup1,v17,real,0,4.192000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0413_798c22399e_f54a58f982.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0413_798c22399e.wav,train,datagroup1,v17,real,0,3.424000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0414_25d5e01b9f_1856d03187.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0414_25d5e01b9f.wav,train,datagroup1,v17,real,0,4.928000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0415_30ee065c11_1214cfc043.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0415_30ee065c11.wav,train,datagroup1,v17,real,0,4.640000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0416_34a5167a13_1970b3bf2c.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0416_34a5167a13.wav,train,datagroup1,v17,real,0,5.056000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0417_9e73d139e1_2eae5b466d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0417_9e73d139e1.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0418_40e574abe4_b944e9d225.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0418_40e574abe4.wav,train,datagroup1,v17,real,0,4.832000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0419_647c84b56f_7376f32193.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0419_647c84b56f.wav,train,datagroup1,v17,real,0,1.280000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0420_afa09e29a6_4302234e7d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0420_afa09e29a6.wav,train,datagroup1,v17,real,0,4.320000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0421_633e39ed43_a88229ba9a.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0421_633e39ed43.wav,train,datagroup1,v17,real,0,4.416000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0422_2130cc3efb_b301e5d493.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0422_2130cc3efb.wav,train,datagroup1,v17,real,0,3.872000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0423_9ef58ff2df_8ee2d3fc78.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0423_9ef58ff2df.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0424_35347ce4b5_73191637f5.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0424_35347ce4b5.wav,train,datagroup1,v17,real,0,5.056000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0425_de4a717864_647bcb1ec3.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0425_de4a717864.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0426_7192e19142_4b2b994214.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0426_7192e19142.wav,train,datagroup1,v17,real,0,4.960000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0427_993c6f64b3_333f57c1a8.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0427_993c6f64b3.wav,train,datagroup1,v17,real,0,3.744000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0428_ab05b495fb_1f27f1ee0f.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0428_ab05b495fb.wav,train,datagroup1,v17,real,0,4.064000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0429_54138bd549_779568712d.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0429_54138bd549.wav,train,datagroup1,v17,real,0,4.352000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0430_dd0297293c_741c292746.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0430_dd0297293c.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0431_b60f64858c_0f6ab677d1.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0431_b60f64858c.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0432_329232079a_9737c8eb3a.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0432_329232079a.wav,train,datagroup1,v17,real,0,5.056000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0433_5d5d39a561_c21952343c.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0433_5d5d39a561.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0434_dcb3205871_ab7547c87f.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0434_dcb3205871.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0435_ae8a5cbd7c_7cf4a3b865.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0435_ae8a5cbd7c.wav,train,datagroup1,v17,real,0,4.064000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0436_5c6cfa4215_9b4daac5fe.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0436_5c6cfa4215.wav,train,datagroup1,v17,real,0,4.960000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0437_8f3bc24822_806b6d4481.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0437_8f3bc24822.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0438_88d4e64dfb_b7a0d64843.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0438_88d4e64dfb.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0439_e5277898c1_47b4d7cbc5.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0439_e5277898c1.wav,train,datagroup1,v17,real,0,2.976000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0440_b188a948c1_24042f34e4.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0440_b188a948c1.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0441_733bd3e9dc_80e0ad666c.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0441_733bd3e9dc.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0442_3a25ae5190_9f8995b1a5.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0442_3a25ae5190.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0443_990ca7615d_a87db80000.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0443_990ca7615d.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0444_11dd6b8fcc_214f134c8a.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0444_11dd6b8fcc.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0445_c703a1d93b_b5fdd9b9de.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0445_c703a1d93b.wav,train,datagroup1,v17,real,0,3.904000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0446_1e1c5bf60e_90865f8534.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0446_1e1c5bf60e.wav,train,datagroup1,v17,real,0,4.832000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0447_5aec60e0ca_4474e3efa1.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0447_5aec60e0ca.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0448_e23ddc627a_051dcb1cce.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0448_e23ddc627a.wav,train,datagroup1,v17,real,0,4.864000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0449_fe759d50e3_14f69852de.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0449_fe759d50e3.wav,train,datagroup1,v17,real,0,4.288000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0450_c43dd97ef7_38c2142813.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0450_c43dd97ef7.wav,train,datagroup1,v17,real,0,4.992000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0451_2768e0f36a_9085bf403f.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0451_2768e0f36a.wav,train,datagroup1,v17,real,0,4.800000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0452_32797ed6c7_12c340a8da.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0452_32797ed6c7.wav,train,datagroup1,v17,real,0,4.096000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0453_f22ffd6a64_ed1a9790ed.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0453_f22ffd6a64.wav,train,datagroup1,v17,real,0,2.528000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0454_7dd5b8c3f8_ea2c7d8aa7.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0454_7dd5b8c3f8.wav,train,datagroup1,v17,real,0,4.960000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0455_181c1440c6_c77e6a5319.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0455_181c1440c6.wav,train,datagroup1,v17,real,0,4.896000,64x401,64,401,4.0,extracted,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\features\logmel\train\datagroup1_v17_real_0456_edb42c5ab8_6366ce3bda.npy,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0456_edb42c5ab8.wav,train,datagroup1,v17,real,0,4.032000,64x401,64,401,4.0,extracted,
