path,dataset,speaker_id,label,extension,file_size_bytes,duration_seconds,sample_rate,channels,readable,usable,reject_reason,sha1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part167.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,ec75ad371c3c39eb906409a2fce3866075f6a6df
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part168.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,402f98dce10e00ab3857acbb7d685d449bc0c3ae
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part169.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,534948571f755694465ed159b288c6defe528e8b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part170.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,5adafe2bb287d1b91055f176fc086a64776e9b2b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part171.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,4d641d7162b32af97fd4f044549d54bd6cf8db50
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part172.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,4b5b4909238e4501a57d3ccaa3478e565bc34013
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part173.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,62e8f937560242ec5b2d3959e8bf10532fcefddb
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part174.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,c0986d4b586e7b321f89165a9fd908f36b918b5a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part175.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,2a41f4b02dacaeed6372fe01bc2cfe2c5a6ff0cb
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part176.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,36d8a216b4bf5646062ad39b76fd8d452643558e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part177.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,507caf24919c0f19164b75d1fbc0a35a8354920c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part178.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,d1173c4f25fe7e6aa7fffcfe5ddf74682a1bebe7
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part179.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,6380d508355af8b070f79623985ca05626a0caee
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part180.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,f036999e304da3e88374e6e6bbb0206dd1b8a6d9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part181.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,dc6fc70a5d6c4b4358d9474fdbf8a5cece0fd06e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part182.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,e83a5fc7909538bd34e168813205a8c2964ce817
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part183.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,b11f39babb7659946d74937705fd0a7f204841d9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part184.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,7138e297619e201b04896addd8ae1210691edf8f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part185.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,5d8ecb4daf140f3ddd8c4773a1d9d13a0866719a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part186.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,300752fc7c4336e5f980bca7339a3a28d9f63e22
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part187.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,4c64d005e12680262d43901fb6bd80461b72f0c3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part188.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,2b8213fd85a4f19beb258fc38772548ca6b9ca2e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part189.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,89ec3d79f0d4614661ce40c36ff0377e9490a427
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part190.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,df68119817b6a9205183b3e4b14dd96110cf9942
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part191.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,24203da4143999e862fb1110e33ca5667aba8eb5
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part192.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,3e27ee4341c4f99ff72585b0d9ec376dc3d9e94f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part193.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,8bdd6c21a9389a9fe8caf96c8c4381627ea0e267
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part194.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,f521414d1bf5a90c1aaf64ac59cf1f6639d222d4
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part195.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,d297c6cea7fd782fc515ee59afc75e5bccfbef9e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part196.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,a778546cf96a2a32f015db0f025ba5e1880fae90
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part197.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,70fb7fb1b8bd9394748d618f27574cdb813bb032
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part198.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,f493aec1a8ee3c08e4dbde7f8df129666f42c11f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part199.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,b2268851b7157ce0e48e48f77d20646cdecd66dd
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part200.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,c8c1cf64fef67510ca55805ccdb4fc5e1923c931
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part201.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,098c2f7f7aa9aca459f809a55c53f7f15a14cd07
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part202.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,f8e6f0299de53f48e1298580670883f4f7a05bd4
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part203.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,52892c9510c73771e2450c970f4fe561b37634d1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part204.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,57ed541fddbf0e958ead10f266fa820863bd03df
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part205.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,babe7f2df12994c0c966561fa30a03c359d2a4fa
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part206.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,555627f291f452f8e76fb8f8a287ac58fa9647de
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part207.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,5de75de5f9cb41693f34914e5f4d366cc035c221
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part208.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,ef6948f60a0e0bf6e6449011c7d37e408ef5b470
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part209.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,9696ab81654b7c393cb7efed5763cac08948614f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part210.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,a41431cf7675a6bec3751b4e0584a8e7a0a1dcbf
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part211.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,ec7733eaef63ba00ab18a857afb0029d41e83ade
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part212.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,69ab8069440d31964af42ff7ffbfe301b8cfb6d3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part213.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,12b97188475ab290bd424f6da4ce3797b7df24fb
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part214.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,59d7ea7e2d61aa079919c7910701244a28a3d1db
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part215.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,fcb0ce5021bcf0a606f4dfc2924055339eeba1dd
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part216.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,9f4a97ef7ebfee73202d8a2cf95810d5c3113f63
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part217.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,6ad9710965d2a52a53c94d07278c2cab35bd3d24
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part218.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,9643669f2b164554ee49b1d2e58a68f2c71a1b30
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part219.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,9a49afbcefbdd991995f9acb78de019a59ea0883
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part220.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,7d6e0b2163bbba05e016413da17ca5e4ba93263e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part221.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,6c26f8f24421318eb56c888da1cacde604f77aa0
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part222.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,08528a3a0f0661ba576b4a05a279c5aaba9ddcd6
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part223.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,f6437cf7030f0ce6891a1ce1f6c8f7a4e34c3279
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part224.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,c4ae1603c199ad64f5a23dc95d94097c9a9045aa
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part225.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,6cb3f68c4d9342d0c421701e03edff78c1d05f79
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part226.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,d2e86a3b5e80505c54b0d1ac2916be8598cfd6aa
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part227.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,4eb15e31cd8cd27613cfddb0d7e297c8561940fd
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part228.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,cedb58e898a75f85c9123e4c52a905d08a7bc56f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part229.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,7230752964b0d9512627cfd9afe62b748b7e3f2f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part230.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,7be9788b87cd077691f959c44048ae1bd6f1d233
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part231.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,ef157f7598243b0fc18dcade029cd520417799f6
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part232.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,4751ecb047782f821fb608e90771609a765897fa
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part233.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,e5b71edb16ef3359db3b0c0481fe13564e6c7d4d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part234.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,9aef0cd342e2f95eac61bc9b82df3d9d1cbdcb7a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part235.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,0b282a52a65b1d3eb3c27761f3c88ce56572fd5f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part236.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,a411762408ad7dc111ac37b9347b4e0276390b1a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part237.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,97825ea172fe55b2bfb30a41e6dedcc4fa3127a2
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part238.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,564047e616af9d7a99355c0b822013394b36329b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part239.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,272c1173f5fc7ddcc3092d8d04f00b17e9af52de
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part240.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,13d21a75327e0e185c8ef0cda83cc6463eda7f74
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part241.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,311ed073ebee76c15623935d25f1ef707594f528
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part242.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,6863e102adf1503ed8db04011725908873c07cbf
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part243.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,0695286e032d3ef03e1a18dcab7ba4f4f61dc88a
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part244.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,82ada506c9f214dfbd14f9fad5d6307e9ec152d3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part245.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,2df6e795ea30a979a61c361622695189139a5f40
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part246.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,652e60659f25d633a1f0a2e3c36846b87599845c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part247.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,87910408a295e4290f8f51efde9db7ed5777956d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part248.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,81f8ca52d267594f153968ca1ece9dcdc7e977ea
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part249.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,c95fda7edba03d6d63607dffef497dbb38d2ac5c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part250.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,49351fd837e1cdfdd4d8e9a09ab1a647f9d9b1e0
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part251.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,c89dbfdae431e167fe3b1c2c46c64a4152180e25
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part252.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,add82916ae17db64505ef5f34fc45351e6771c35
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part253.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,28cb588bea78c0911539d25af039b14f5708bb20
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part254.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,d0af8f864e01136472a8bfbb81198abf3f9ebe07
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part255.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,fa6e3340cc344dbabe6472dfea48fa01eb229820
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part256.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,0dd209af9e8df20f26e135d29570f6513f6f18c1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part257.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,1c2039a2c6a1c5824b8918a9c4e43d4e7e7fa7bd
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part258.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,78cbf290998083d2a8d6705f101ac599178459f3
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part259.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,b4dcb5704f3f474d02a6f4ce39e4d3ec3519772e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part260.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,ef63bb3b7383d9e198304eb4ae2a109f3f783579
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part261.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,714aafdf7f500f2c33efe8d9859b0a557fb404d1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part262.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,66b1efa2c68c0ae4bacb437ca267a6f859f7ff8e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part263.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,7f3f6a868d3d257697a09bbe4b7585de3f3be4a7
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part264.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,9e6fddc4b0e8debec4b44c24197639045d3f0218
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part265.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,da7e9bfde8219186641f6b3fa447eb9f88899363
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part266.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,1ea94078ca6ced0e10eb9deb26fcded29d0b01f7
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part267.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,1a626aa5fc48b9a2eaa048258fee7ddd027a044c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part268.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,02da0a11eb2e60401bd55c4d14b2cbbfb21613d9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part269.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,a6c5771884b6ea514f7e7c4a3261654d1826b4d0
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part270.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,4e02e14d773b4173732c58ca4b8308a38a788b57
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part271.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,579c34c3d8e8429bc5957a9625579227d027ca4b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part272.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,1dbfdbe6357b8e2fe5c338e7b73d5c574b68398e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part273.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,75a776e2299cac901c97a60b5ef0ab7ea6d487b5
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part274.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,09d6421da373edab782dafe6dfd30342c30fa5dc
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part275.wav,datagroup1,v09,cloned,.wav,444750,5.041633,44100,1,True,True,,d1f5d6598698cd24bd76f9ae9bacd0f261bebfa7
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part276.wav,datagroup1,v09,cloned,.wav,449358,5.093878,44100,1,True,True,,385f99b94c550817e7dd71afd017bcf45ce56069
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part277.wav,datagroup1,v09,cloned,.wav,484474,5.492018,44100,1,True,True,,03df07755ce6629e1778864ce2cca0788aac793c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part278.wav,datagroup1,v09,cloned,.wav,527276,5.492000,48000,1,True,True,,f80c56aa51bd43d261c8f32bfec456436c07987f
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part279.wav,datagroup1,v09,cloned,.wav,529584,5.516042,48000,1,True,True,,b575c7924550c17bb8bb99c2eb6adf4f888f6ad4
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part280.wav,datagroup1,v09,cloned,.wav,529584,5.516042,48000,1,True,True,,abc5ef36a924e7bb44a3754ee8eb14a86bb2e1e0
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part281.wav,datagroup1,v09,cloned,.wav,527276,5.492000,48000,1,True,True,,9fee183ff583d8115901dd0b83a46c4fe9cf4fa2
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v09\cloned_voices\k01_part282.wav,datagroup1,v09,cloned,.wav,529584,5.516042,48000,1,True,True,,49824594b2a0e39266e5a43302fd6bf79474c64e
