normalized_path,source_path,dataset,speaker_id,label,duration_seconds,rms_dbfs,peak,active_ratio,source_extension,source_sha1,normalized_sha1,accepted,reject_reason
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_005_b62dcc51eb.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_005.wav,datagroup1,v06,cloned,4.989438,-11.556,0.950012,1.000000,.wav,b62dcc51ebec33bfbfc4cae02486609fdaddef25,b075c810c63d5b4fe81562d5e2d9f19512488ae2,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_006_29458c847b.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_006.wav,datagroup1,v06,cloned,4.989438,-10.982,0.949982,1.000000,.wav,29458c847b8776a125127ff4dccdd4efd59074fb,d361bfb281da4c1d476466801241cd7fb74a1eea,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_007_256b04e894.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_007.wav,datagroup1,v06,cloned,5.015562,-11.587,0.949982,1.000000,.wav,256b04e89457a2e96531dbc2d04974542fc99305,b8acf4e4ac9f6adad05d89275b3fd97cd452bdeb,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_008_6fae1ad6f1.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_008.wav,datagroup1,v06,cloned,4.989438,-13.715,0.949982,1.000000,.wav,6fae1ad6f1997cc0bb078254eec7acd6929b420b,63b66837bf85fc762291d243be35a1bbcfb19920,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_009_237d630662.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_009.wav,datagroup1,v06,cloned,5.015562,-13.331,0.949982,0.936199,.wav,237d630662f4af6bfb74c83d4cce6e0b5ababd0d,84f723f267b7bb865f22e719cff9fbdcd96155a0,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_010_efed677b1e.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_010.wav,datagroup1,v06,cloned,4.989438,-13.253,0.950012,0.865315,.wav,efed677b1ed09cc77d13f34d385e8ea3b271b3f3,d0b1af76a0482b08484c63756ebf02de40dc1574,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_011_0f333a2433.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_011.wav,datagroup1,v06,cloned,4.989438,-15.300,0.949982,0.929451,.wav,0f333a2433fdb877c34528ee5b9e7e38a1ca6177,b9331e5836a06667a952281dc97ceb5c5189caa5,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_012_290d219c1d.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_012.wav,datagroup1,v06,cloned,5.015562,-12.331,0.949982,1.000000,.wav,290d219c1d357c723490031cd2074f1dd46a6c35,b1c5efe42817e841e94b07a04773aed08e63b84c,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_013_835509a793.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_013.wav,datagroup1,v06,cloned,4.989438,-11.468,0.950012,1.000000,.wav,835509a7932f58573c313a7b9fe98570851271eb,932a0aab5ec15631402a1906c50437855a23a78e,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_014_a9175baec8.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_014.wav,datagroup1,v06,cloned,5.015562,-11.363,0.949982,0.993620,.wav,a9175baec8cb076d82814c1ca9809ffe467d5295,66b3fa7a53ef480c18c4e21327c32da6d8471581,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_015_676ea25054.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_015.wav,datagroup1,v06,cloned,4.989438,-14.129,0.949982,0.993586,.wav,676ea250547287b9cd288325e1fed2c368a24f57,b9da5ff68093a1e78f21046a6b8188434d81cf84,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_016_6dda3e2c7c.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_016.wav,datagroup1,v06,cloned,4.989438,-13.861,0.950012,0.974346,.wav,6dda3e2c7cebaaf230db7d489900f6bacc181ad3,f21ce66168380db47f32316dab02ea9d5fac121f,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_017_1059fec391.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_017.wav,datagroup1,v06,cloned,5.015562,-13.876,0.950012,0.987240,.wav,1059fec391a315fec72eb0ca872149b3af213122,1109bf7ae79de24f675c2e4f691efa90edd09f5d,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_018_fda3957f6c.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_018.wav,datagroup1,v06,cloned,4.989438,-14.004,0.950012,0.762699,.wav,fda3957f6cf6be0197254394ddb4ee46cfa78f86,f0285a9f5a60edf9e2a65cfa4e7ca6d1611b5043,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_019_4d8f81801d.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_019.wav,datagroup1,v06,cloned,5.015562,-13.601,0.949982,0.878777,.wav,4d8f81801de4af31381bc5a30c9f59b25eda34ee,fd3d31699eacb84ad2ef116f6d33d55ea1b13ddc,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_020_4383be9efb.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_020.wav,datagroup1,v06,cloned,4.989438,-12.607,0.949982,1.000000,.wav,4383be9efbc63148d97c670d37abd75ac88ded2e,27efb1795a1adcaee0b5e54876eaeb81f614fb0a,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_021_988e7f4a52.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_021.wav,datagroup1,v06,cloned,4.989438,-14.367,0.950012,0.903797,.wav,988e7f4a52f6b60484649fdf8efda726bab07d06,23d9117ed94141795675b2c92403a73e676af4a0,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_022_1ed42f9750.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_022.wav,datagroup1,v06,cloned,5.015562,-13.625,0.950012,0.917058,.wav,1ed42f9750e97ebe04fe3872b1576ebeea98025a,a5db19e21e9a6f48da9f108b49ecf90acf3e0c95,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\cloned\j_01_segment_023_978ba528c3.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\cloned_voices\j_01_segment_023.wav,datagroup1,v06,cloned,4.127375,-14.135,0.950012,0.868197,.wav,978ba528c39fc87eaca502a19a733ec07fcf3fed,09fd7046744ece4d1abfb2417a8790adf55b9dc0,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_000_06adfdeea7.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_000.wav,datagroup1,v06,real,4.653500,-15.214,0.949982,1.000000,.wav,06adfdeea791d22007e9552ffc4dd0968e3ee973,77855390873fbf6f6f87610bb226559bc7b18147,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_001_65c9b2f946.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_001.wav,datagroup1,v06,real,5.040000,-18.293,0.949982,0.885714,.wav,65c9b2f946b317f7f03fd69689134e777740c83d,09a1d72cb77ec6e8a696672ffcb66fb77cd33f1f,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_002_0783ba1b51.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_002.wav,datagroup1,v06,real,5.040000,-17.650,0.949982,1.000000,.wav,0783ba1b515a8df3c4113c75994fd49d4403a54e,63465211e76050b6b3907c0c35ac559601473a2d,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_003_823c9c1f24.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_003.wav,datagroup1,v06,real,4.920000,-16.651,0.949982,1.000000,.wav,823c9c1f24d34e1cdaf382cdb9a03642ec40b9ca,be6a5007f44b8fe81c7d90453bd664d8e689aaf4,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_004_03dbaea500.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_004.wav,datagroup1,v06,real,5.040000,-18.133,0.949982,1.000000,.wav,03dbaea500d89c9ef08f6b457395927fb6b7edf2,2315718999416f51356436aed0a05aa1b440fe59,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_005_b264042463.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_005.wav,datagroup1,v06,real,5.040000,-17.110,0.949982,0.936508,.wav,b26404246396fa3d343d61e05459757dd9ee92d7,aa63101e86716a46b64b91c6618d8417bda5023b,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_006_e78cc295e4.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_006.wav,datagroup1,v06,real,4.896000,-16.466,0.949982,1.000000,.wav,e78cc295e471fc75ed2e53024b2e420e48636267,6584b5e6c4401c2a810f5255f878cf57ccd2355d,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_007_d3f1532fc6.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_007.wav,datagroup1,v06,real,5.024000,-17.291,0.949982,0.942675,.wav,d3f1532fc6d44d441ac4ff3679a74625d4cdc51f,f4ef8c9bb3035214ff1bc01a796cb2ac55cf5b5d,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_008_1dcbb2e421.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_008.wav,datagroup1,v06,real,5.040000,-16.886,0.949982,0.904762,.wav,1dcbb2e42140ca0d2a388c5e691aecf4c95c23d3,c68c7cd27af801e1e862e22c09cc6a9c31543ebe,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_009_de7c799d57.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_009.wav,datagroup1,v06,real,4.920000,-19.095,0.949982,0.921951,.wav,de7c799d5732ba8831ffa4131c4ece3955a10f61,68c447eb622f0819f446e0c6de7c8db4a286eede,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_010_34a95ff324.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_010.wav,datagroup1,v06,real,5.040000,-19.222,0.949982,0.898413,.wav,34a95ff3249eb33c745e4be39b95ba218dbf3d3c,4a0070789db01da6952aea912a15770b69c1be06,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_011_a6a9e80069.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_011.wav,datagroup1,v06,real,5.040000,-17.697,0.949982,0.968254,.wav,a6a9e8006938e0ad21e0591ff23714cf4a8cdace,8310fbe70ad66561714ac0120b3f97d716bfc61f,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_012_cdd74be4dd.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_012.wav,datagroup1,v06,real,4.920000,-14.689,0.949982,1.000000,.wav,cdd74be4dd112d2144dd464264fded7ea5170f45,f42b4b189f53453924dac31b0007be91d112be20,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_013_8ac1b3e348.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_013.wav,datagroup1,v06,real,5.040000,-16.695,0.949982,1.000000,.wav,8ac1b3e3481a0bbf21559f575e2541eeee02d202,1bb86fd24c75383612ef7c480d9bc983f1b4383b,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_014_3a6fae5b32.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_014.wav,datagroup1,v06,real,5.040000,-17.305,0.949982,0.968254,.wav,3a6fae5b32ba5fee5918d047db0c9f47d346bb61,4708885df63203f2180d1d94cee04f8e055f7c7a,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_015_eba32b9c62.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_015.wav,datagroup1,v06,real,4.920000,-18.812,0.949982,0.876423,.wav,eba32b9c62cc7b89e99e30003cda0bedae1a14e2,30f42f4f632f96dc6a82decc742774b69d1d31ec,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_016_56c419ddf9.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_016.wav,datagroup1,v06,real,5.040000,-16.451,0.949982,0.930159,.wav,56c419ddf959b63227b36470a640d5c30c0b63d3,6ebfcdf506914a4cf0de8c6f41aa3d024e0d6b43,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_017_dc7b2f5668.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_017.wav,datagroup1,v06,real,4.304000,-16.975,0.949982,0.903346,.wav,dc7b2f5668afdf059aaf718c662685473999f8db,19d1f20969414c9cd5f6fc10f21dc855df4a5b72,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_018_b2e606e597.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_018.wav,datagroup1,v06,real,4.920000,-18.453,0.949982,0.687805,.wav,b2e606e5977ef4f196fea890367b8349e82830b1,b128e1586b6e4dc1973a1e9f06aa390521c349a2,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_019_e5141f752c.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_019.wav,datagroup1,v06,real,5.040000,-16.413,0.949982,0.815873,.wav,e5141f752c2e15ae1f2d8590bbd9ec84a16a2552,c34b687fc550b7ea7aeeb3a603445aa6bdf27284,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_020_60341bf847.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_020.wav,datagroup1,v06,real,5.040000,-18.586,0.949982,0.993651,.wav,60341bf847a771ffd48f9695269f0f59f604434b,d945be05e590459a1dc8129ea325251d984dbba5,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_021_79d179fa7b.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_021.wav,datagroup1,v06,real,4.920000,-18.526,0.949982,0.759350,.wav,79d179fa7b17b5d6dda13b125fd010299a7b0662,a8d2b465d10e57c01da9d3467c389f325f2f684b,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_022_4169fc6ceb.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_022.wav,datagroup1,v06,real,5.040000,-18.049,0.949982,0.758730,.wav,4169fc6cebc51e5c152b6f6bc9a44576e143150f,65cbfc01a878cc43d690c07ea786016dc37184bb,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_023_2797e45bc2.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_023.wav,datagroup1,v06,real,4.020437,-19.958,0.949982,0.689586,.wav,2797e45bc2168096b01e2b64d460adb3a963ff04,095c710a06aac8581f584854fe673cbdea9f8b14,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_000_c6914add62.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_000.wav,datagroup1,v07,cloned,4.983562,-12.299,0.949982,1.000000,.wav,c6914add621c0026b7123aea10b6b9e354eb668e,2ff9251bed9740c68da50092786853f629ea84ee,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_001_e3ebefac69.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_001.wav,datagroup1,v07,cloned,4.989438,-13.021,0.949982,1.000000,.wav,e3ebefac69906f6184193d79698e29fb5f30fa08,e8eec2b6d3bf314ae8158ff557f82d1969c27ab4,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_002_9f9783621a.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_002.wav,datagroup1,v07,cloned,5.015562,-13.899,0.949982,0.936199,.wav,9f9783621a32de155882c16b19364cf04001a33f,f54afb92cda8f21310f7a4ce5960891769a9347b,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_003_3160b635ce.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_003.wav,datagroup1,v07,cloned,4.989438,-12.996,0.950012,0.961519,.wav,3160b635ce232ce99b31f2540a854bfb0c70f6a4,22130d738f0cf12d2ffcfca4fc781667985b567c,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_004_de5ed0662b.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_004.wav,datagroup1,v07,cloned,5.015562,-13.700,0.950012,0.961719,.wav,de5ed0662b07ef67f9715d3b80771b89c989127a,e7285b6867fc7761c753d9de6de97bf55291b891,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_005_6c620379bb.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_005.wav,datagroup1,v07,cloned,4.960000,-17.181,0.949982,0.858065,.wav,6c620379bb7326af793b6243e237de7d554cbb2e,661fb1f0ff2b97e22c04c2636fa79345c8a69e6c,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_006_69aca45da2.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_006.wav,datagroup1,v07,cloned,4.989438,-16.591,0.950012,0.756285,.wav,69aca45da2f594d226075a00d218c1bbc4d36636,91f3cebe41756e022e98fe65455b161960c3827e,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_007_3c61de6840.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_007.wav,datagroup1,v07,cloned,5.015562,-14.746,0.949982,0.923438,.wav,3c61de6840f110dfc149be75e83503ba8f7faf3f,acb60bb0d7c690649e5a6fc61629547f9be55080,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_008_02174d1c5e.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_008.wav,datagroup1,v07,cloned,4.989438,-17.891,0.949982,0.724217,.wav,02174d1c5e135183932eba5a0e87188d93fbf272,c675b8592055e465c4339ea05f5f7c49fc764a6d,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_009_2eef22a4f2.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_009.wav,datagroup1,v07,cloned,5.015562,-13.747,0.949982,1.000000,.wav,2eef22a4f284f411d4a6230e0e5aede5964745ce,13853b534e002f47b7f228b7f53aa65e82d59b23,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_010_76785f1d87.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_010.wav,datagroup1,v07,cloned,4.989438,-13.963,0.950012,0.865315,.wav,76785f1d87ac213e0cb44f5a787e76d33b3008b6,c557c0933e8155ce8e8d9fc57c954f7fa979b68b,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_011_50b0de7374.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_011.wav,datagroup1,v07,cloned,4.096000,-15.619,0.949982,0.734375,.wav,50b0de7374617a52bfcffaacd8b50ea02beebc79,1f2fe5d9d650185c45bdd12235b41ab4d4b212ba,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_012_9442a44c31.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_012.wav,datagroup1,v07,cloned,4.663563,-13.689,0.950012,0.869628,.wav,9442a44c31f1dceb0d9f8cdb6efd29f5811b52ee,ca5fab30a0099715e2348efa92145039eb661139,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_013_7508da0f49.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_013.wav,datagroup1,v07,cloned,4.989438,-15.094,0.950012,0.672909,.wav,7508da0f49e74ff86df8dbc6f38e0e7173f78f53,f8cfcf4ca8393d9874ab58a93b4d5cf02f327245,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_014_3091b529d3.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_014.wav,datagroup1,v07,cloned,4.983562,-18.172,0.949982,0.576207,.wav,3091b529d3fb0dee39661443bae16544e4b670c9,4246c93c8bb399113253df1827c26bf7575c9aa9,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_015_8ce98caffa.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_015.wav,datagroup1,v07,cloned,3.904000,-14.703,0.950012,0.778689,.wav,8ce98caffa7ec21f6d5704dacd6421048cb987af,6c595e9017ee0f86e97745c11ff6d07221c01c50,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_016_045d0e37fe.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_016.wav,datagroup1,v07,cloned,4.925438,-15.892,0.950012,0.883056,.wav,045d0e37fe72c69dfc5fe6c1987d0e8f9c80a28c,1b58ba1e9d7b5f4d806dab3786218a88c22a99e9,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_017_baa4affcbb.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_017.wav,datagroup1,v07,cloned,5.015562,-17.500,0.949982,0.744794,.wav,baa4affcbb8381b97024d39bae0bf830ff52e6ab,5d4b6d061fcd57aef539734bd6d6df3a27aa209e,True,
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_018_1be21b6a6f.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_018.wav,datagroup1,v07,cloned,4.989438,-17.196,0.949982,1.000000,.wav,1be21b6a6fc0a160634e45e4efccadcf3eee7fdf,116f5b3f5160f224cf1c7b86cba604df80fe93e6,True,
