source_path,normalized_path,dataset,speaker_id,label,source_extension,source_file_size_bytes,source_duration_seconds,normalized_duration_seconds,target_sample_rate,channels,status,reject_reason,source_sha1,normalized_sha1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_015.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_015_eba32b9c62.wav,datagroup1,v06,real,.wav,434022,4.920000,4.920000,16000,1,normalized,,eba32b9c62cc7b89e99e30003cda0bedae1a14e2,30f42f4f632f96dc6a82decc742774b69d1d31ec
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_016.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_016_56c419ddf9.wav,datagroup1,v06,real,.wav,444606,5.040000,5.040000,16000,1,normalized,,56c419ddf959b63227b36470a640d5c30c0b63d3,6ebfcdf506914a4cf0de8c6f41aa3d024e0d6b43
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_017.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_017_dc7b2f5668.wav,datagroup1,v06,real,.wav,444606,5.040000,4.304000,16000,1,normalized,,dc7b2f5668afdf059aaf718c662685473999f8db,19d1f20969414c9cd5f6fc10f21dc855df4a5b72
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_018.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_018_b2e606e597.wav,datagroup1,v06,real,.wav,434022,4.920000,4.920000,16000,1,normalized,,b2e606e5977ef4f196fea890367b8349e82830b1,b128e1586b6e4dc1973a1e9f06aa390521c349a2
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_019.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_019_e5141f752c.wav,datagroup1,v06,real,.wav,444606,5.040000,5.040000,16000,1,normalized,,e5141f752c2e15ae1f2d8590bbd9ec84a16a2552,c34b687fc550b7ea7aeeb3a603445aa6bdf27284
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_020.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_020_60341bf847.wav,datagroup1,v06,real,.wav,444606,5.040000,5.040000,16000,1,normalized,,60341bf847a771ffd48f9695269f0f59f604434b,d945be05e590459a1dc8129ea325251d984dbba5
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_021.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_021_79d179fa7b.wav,datagroup1,v06,real,.wav,434022,4.920000,4.920000,16000,1,normalized,,79d179fa7b17b5d6dda13b125fd010299a7b0662,a8d2b465d10e57c01da9d3467c389f325f2f684b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_022.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_022_4169fc6ceb.wav,datagroup1,v06,real,.wav,444606,5.040000,5.040000,16000,1,normalized,,4169fc6cebc51e5c152b6f6bc9a44576e143150f,65cbfc01a878cc43d690c07ea786016dc37184bb
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v06\really_voices\j_01_segment_023.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v06\real\j_01_segment_023_2797e45bc2.wav,datagroup1,v06,real,.wav,354676,4.020385,4.020437,16000,1,normalized,,2797e45bc2168096b01e2b64d460adb3a963ff04,095c710a06aac8581f584854fe673cbdea9f8b14
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_000.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_000_c6914add62.wav,datagroup1,v07,cloned,.wav,442446,5.015510,4.983562,16000,1,normalized,,c6914add621c0026b7123aea10b6b9e354eb668e,2ff9251bed9740c68da50092786853f629ea84ee
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_001.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_001_e3ebefac69.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,e3ebefac69906f6184193d79698e29fb5f30fa08,e8eec2b6d3bf314ae8158ff557f82d1969c27ab4
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_002.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_002_9f9783621a.wav,datagroup1,v07,cloned,.wav,442446,5.015510,5.015562,16000,1,normalized,,9f9783621a32de155882c16b19364cf04001a33f,f54afb92cda8f21310f7a4ce5960891769a9347b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_003.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_003_3160b635ce.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,3160b635ce232ce99b31f2540a854bfb0c70f6a4,22130d738f0cf12d2ffcfca4fc781667985b567c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_004.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_004_de5ed0662b.wav,datagroup1,v07,cloned,.wav,442446,5.015510,5.015562,16000,1,normalized,,de5ed0662b07ef67f9715d3b80771b89c989127a,e7285b6867fc7761c753d9de6de97bf55291b891
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_005.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_005_6c620379bb.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.960000,16000,1,normalized,,6c620379bb7326af793b6243e237de7d554cbb2e,661fb1f0ff2b97e22c04c2636fa79345c8a69e6c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_006.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_006_69aca45da2.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,69aca45da2f594d226075a00d218c1bbc4d36636,91f3cebe41756e022e98fe65455b161960c3827e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_007.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_007_3c61de6840.wav,datagroup1,v07,cloned,.wav,442446,5.015510,5.015562,16000,1,normalized,,3c61de6840f110dfc149be75e83503ba8f7faf3f,acb60bb0d7c690649e5a6fc61629547f9be55080
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_008.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_008_02174d1c5e.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,02174d1c5e135183932eba5a0e87188d93fbf272,c675b8592055e465c4339ea05f5f7c49fc764a6d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_009.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_009_2eef22a4f2.wav,datagroup1,v07,cloned,.wav,442446,5.015510,5.015562,16000,1,normalized,,2eef22a4f284f411d4a6230e0e5aede5964745ce,13853b534e002f47b7f228b7f53aa65e82d59b23
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_010.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_010_76785f1d87.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,76785f1d87ac213e0cb44f5a787e76d33b3008b6,c557c0933e8155ce8e8d9fc57c954f7fa979b68b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_011.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_011_50b0de7374.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.096000,16000,1,normalized,,50b0de7374617a52bfcffaacd8b50ea02beebc79,1f2fe5d9d650185c45bdd12235b41ab4d4b212ba
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_012.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_012_9442a44c31.wav,datagroup1,v07,cloned,.wav,442446,5.015510,4.663563,16000,1,normalized,,9442a44c31f1dceb0d9f8cdb6efd29f5811b52ee,ca5fab30a0099715e2348efa92145039eb661139
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_013.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_013_7508da0f49.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,7508da0f49e74ff86df8dbc6f38e0e7173f78f53,f8cfcf4ca8393d9874ab58a93b4d5cf02f327245
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_014.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_014_3091b529d3.wav,datagroup1,v07,cloned,.wav,442446,5.015510,4.983562,16000,1,normalized,,3091b529d3fb0dee39661443bae16544e4b670c9,4246c93c8bb399113253df1827c26bf7575c9aa9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_015.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_015_8ce98caffa.wav,datagroup1,v07,cloned,.wav,440142,4.989388,3.904000,16000,1,normalized,,8ce98caffa7ec21f6d5704dacd6421048cb987af,6c595e9017ee0f86e97745c11ff6d07221c01c50
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_016.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_016_045d0e37fe.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.925438,16000,1,normalized,,045d0e37fe72c69dfc5fe6c1987d0e8f9c80a28c,1b58ba1e9d7b5f4d806dab3786218a88c22a99e9
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_017.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_017_baa4affcbb.wav,datagroup1,v07,cloned,.wav,442446,5.015510,5.015562,16000,1,normalized,,baa4affcbb8381b97024d39bae0bf830ff52e6ab,5d4b6d061fcd57aef539734bd6d6df3a27aa209e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_018.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_018_1be21b6a6f.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,1be21b6a6fc0a160634e45e4efccadcf3eee7fdf,116f5b3f5160f224cf1c7b86cba604df80fe93e6
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_019.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_019_d6d5db69bd.wav,datagroup1,v07,cloned,.wav,442446,5.015510,4.759563,16000,1,normalized,,d6d5db69bd97625f67254b4078fe57bdc4df6daa,0b67db890d2914e9e787fcf2e55183d7daa63892
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_020.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_020_052c24d4c6.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,052c24d4c661c9c8bef576e683f9d3441ed269fd,dbafa7a6e62a6ac9500d4f13ae013acbfb55fc0e
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_021.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_021_631967e535.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,631967e535b49c7f38a0122db68cf47cf8ad03b4,b195f2aab10cde92e68be84a254813f2f4b15e69
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_022.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_022_24b6edbaa0.wav,datagroup1,v07,cloned,.wav,442446,5.015510,4.896000,16000,1,normalized,,24b6edbaa026119a162046cd2ae73c8b93b653fb,5ae2dbcb754a9ea12aad1316cc64fe14725264d1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_023.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_023_bc2d702578.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.925438,16000,1,normalized,,bc2d702578f5a7152cf3740b4b4f9a8281c06a46,d9ead7746988943567e12358268d32432b219b05
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_024.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_024_2f2115ccc0.wav,datagroup1,v07,cloned,.wav,442446,5.015510,5.015562,16000,1,normalized,,2f2115ccc0f06ce1596b6e36abee8411d7901081,8ae0259229c5f3b4413bd3f96142eb4ae75f8f22
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_025.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_025_989297e80e.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.544000,16000,1,normalized,,989297e80edadf5cd12095d5da02cd47eed406e4,204be1fc241af26c065a1df22a065e4296f24579
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_026.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_026_d98cbddfb4.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.669437,16000,1,normalized,,d98cbddfb496d60f77c10ce5644eb507943f62ca,0551d833d52e4005de7901e700aed61aafb078c7
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_027.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_027_11824753ab.wav,datagroup1,v07,cloned,.wav,442446,5.015510,4.576000,16000,1,normalized,,11824753ab1f59325082217feef262ce153ba890,5756cb86f541f5c789a8299b55300c84c71c5997
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_028.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_028_6f6aa28777.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.957438,16000,1,normalized,,6f6aa28777114aef0471a9213a25b626a5108d0c,142b8fa23e2f6fc35ec9b4e5a9d80b41943ceb6c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_029.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_029_49ed7a2b72.wav,datagroup1,v07,cloned,.wav,442446,5.015510,5.015562,16000,1,normalized,,49ed7a2b7286879c1db7c9b8f4d1e5c94d77ffe2,338aff751cb4f871a2a12ae6a8b3bac20b2ad336
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_030.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_030_b939a65c31.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.733437,16000,1,normalized,,b939a65c315dd2296e44304229e60cce1c1bf68b,9b63b238d6c369d7277dd282ee2e263a8d5d8bbc
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_031.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_031_2bc2861508.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,2bc2861508b86a07e7d8a1866c407a503c9b1c6c,ea57bb523e51cb5aefadd8ec85589b89cdeb2b5d
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_032.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_032_7d279641cb.wav,datagroup1,v07,cloned,.wav,442446,5.015510,4.800000,16000,1,normalized,,7d279641cbda3cae6b8d199be33a28088b609519,11ddbc883aef6c8a2df565b0f5b4759918b4a4fc
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_033.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_033_641c579cbb.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.893438,16000,1,normalized,,641c579cbbeac02327177e55e4e29aac07ee2b4b,6584e2da78f76dccf0ba7fdb011e2e811834138b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_034.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_034_990c4e8a12.wav,datagroup1,v07,cloned,.wav,442446,5.015510,5.015562,16000,1,normalized,,990c4e8a12710bc9ea2433642a69bf6eac5c69a7,fa17f7fdd54e88526024beb71ac3b8346035ec4c
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_035.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_035_ccbed7fd89.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,ccbed7fd89c3dc7b3b647a823300c799d6fdba6f,fc0bbe959d168945c1624813771e9a8cc9a1b680
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_036.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_036_7dec48bf2c.wav,datagroup1,v07,cloned,.wav,442446,5.015510,5.015562,16000,1,normalized,,7dec48bf2c85ea88a3b06a6a9d005e951cd88dd3,262d02c3c6a7a663ad02c820258ffa319b318d74
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_037.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_037_5638fba429.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,5638fba429e08fe2e240a1332463d6d36a787715,337ca8694a7f543a55b0f87ef4a7a5fd7f707082
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_038.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_038_270ba55c0e.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.989438,16000,1,normalized,,270ba55c0e47e0070718ef33372b2df78207f76b,678dfafa4e64aae23ee9f2bde87b3b87e6b50972
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_039.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_039_ce8b7ea881.wav,datagroup1,v07,cloned,.wav,442446,5.015510,4.352000,16000,1,normalized,,ce8b7ea881a3fbb13cd8a3b01ec7ca36590b3b96,a39fed022d1cb6acc3cfcb9f8399997f0a6a8f84
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_040.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_040_3db0cc22e4.wav,datagroup1,v07,cloned,.wav,440142,4.989388,4.733437,16000,1,normalized,,3db0cc22e4c1167a0cf044be15e42c5720c2ab75,d90b57512ed7cbe1101c169cf8232aca71743caa
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\cloned_voices\p_01_segment_041.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\cloned\p_01_segment_041_fb485403ec.wav,datagroup1,v07,cloned,.wav,304206,3.448163,3.360000,16000,1,normalized,,fb485403ecbe32b1fddbd1c67c2b677599ab0323,8b2aa2a2e70eac2ed524223e3ac8100876f576b1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_000.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_000_9a29b60828.wav,datagroup1,v07,real,.wav,444382,5.037460,4.352000,16000,1,normalized,,9a29b6082847fad918f4585df49952f70dfc9404,43ef7a8adfe577d3bddb66fa6dce2488ea606508
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_001.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_001_0498c6ae7a.wav,datagroup1,v07,real,.wav,444606,5.040000,4.512000,16000,1,normalized,,0498c6ae7a6a05f5a49d41298a72eb8f269a8ace,1fa12c9ba100e36c3788d55849854723ee7d48d8
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_002.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_002_9e67eb31d2.wav,datagroup1,v07,real,.wav,444606,5.040000,4.592000,16000,1,normalized,,9e67eb31d226f9c12f80a388735e00ba1a10c02a,d03e88b6c172366180903bcb6463bb4f4a4a579b
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_003.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_003_a40d1c9a7d.wav,datagroup1,v07,real,.wav,434022,4.920000,4.920000,16000,1,normalized,,a40d1c9a7df3d648906d959f21a681bd64955fdc,f301923932b80b9d2bd8739299559d31246b87ec
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_004.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_004_92ffb56496.wav,datagroup1,v07,real,.wav,444606,5.040000,5.040000,16000,1,normalized,,92ffb564967fb20d66c8deeaec4382792d3ed20a,4202a8fb568824f4bb39e1f9e1a07189f6b38a80
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_005.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_005_0c34f6e84a.wav,datagroup1,v07,real,.wav,444606,5.040000,5.040000,16000,1,normalized,,0c34f6e84ab7bb3892a61283c7851cdcc9600b3a,5b460e03439718094dff9e4f55a7228c71f51380
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_006.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_006_d2d24925fa.wav,datagroup1,v07,real,.wav,434022,4.920000,4.920000,16000,1,normalized,,d2d24925fa0bde490c6f3bccf1f30d74b4a9d4bc,bba5957579e12aee337f9b4f7d812465b44875d1
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_007.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_007_4fb5b02e36.wav,datagroup1,v07,real,.wav,444606,5.040000,5.040000,16000,1,normalized,,4fb5b02e36b4938d9c9a168766694a33f3cd2a9e,18834212c7ac076a56a1587e1e605de0dbd083a8
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_008.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_008_1168111bb3.wav,datagroup1,v07,real,.wav,444606,5.040000,5.040000,16000,1,normalized,,1168111bb3615e3053cba08de5dd0dfad9787a14,1f7ad1215c6b6e7191db48a2d3163ba467b7f567
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v07\really_voices\p_01_segment_009.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v07\real\p_01_segment_009_75f0d5c964.wav,datagroup1,v07,real,.wav,434022,4.920000,4.920000,16000,1,normalized,,75f0d5c964ab8c4a6f0d9b03f1ab0bd9f4655399,431c366f72badd90d83b11d165b69505c70670b2
