normalized_path,source_path,dataset,speaker_id,label,duration_seconds,rms_dbfs,peak,active_ratio,source_extension,source_sha1,normalized_sha1,accepted,reject_reason,split
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0449_fe759d50e3.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0449.wav,datagroup1,v17,real,4.288000,-17.983,0.949982,0.880597,.wav,fe759d50e323b9efecc702f8e6b5dd6e8e3e235c,24cbeb63d12edcddd8923ca277eca7d646b7e658,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0450_c43dd97ef7.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0450.wav,datagroup1,v17,real,4.992000,-18.071,0.949982,0.621795,.wav,c43dd97ef7104d4b8e404dc5977366775319972f,c158713e52287446ef8dd71853628d4e6b86b49a,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0451_2768e0f36a.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0451.wav,datagroup1,v17,real,4.800000,-15.494,0.949982,0.893333,.wav,2768e0f36aaf9a69f4c6b5892b14f0c6b49e1906,b4b06c32a37397911388641ae4d837b95dd71c72,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0452_32797ed6c7.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0452.wav,datagroup1,v17,real,4.096000,-18.551,0.949982,0.578125,.wav,32797ed6c7e775f0b0ce59b0fbd68e7ac4513944,77bff6900e86794743a60c77899e3d30a38327c7,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0453_f22ffd6a64.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0453.wav,datagroup1,v17,real,2.528000,-16.333,0.949982,0.582278,.wav,f22ffd6a64e9d605512d66d78b87540da60ae5e7,41ac9693fdf1c65d842a5bdb67bb51078b49eb84,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0454_7dd5b8c3f8.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0454.wav,datagroup1,v17,real,4.960000,-21.627,0.949982,0.896774,.wav,7dd5b8c3f89057f7cfc9aa46bfabc23b0fc1ad36,c5689d837876133157edbe8bc8fdc7117f08e05c,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0455_181c1440c6.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0455.wav,datagroup1,v17,real,4.896000,-19.392,0.949982,0.869281,.wav,181c1440c691f8816f286f2bc05fe56ddaaeaa5f,415e17fe6fae7610277999ce8cf15dfd20b43697,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0456_edb42c5ab8.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0456.wav,datagroup1,v17,real,4.032000,-19.191,0.949982,0.658730,.wav,edb42c5ab851acbbd54bb38813449b2babf7edce,614fb7a533d0895048048912168c59d39c1468be,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0457_1173582740.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0457.wav,datagroup1,v17,real,4.544000,-18.221,0.949982,0.753521,.wav,117358274007f531a588d0ecb6bd7353c3a3704a,632b5b80e9b6be0641443e394b55105b313f7e47,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0458_dc463f205e.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0458.wav,datagroup1,v17,real,4.992000,-15.253,0.949982,0.878205,.wav,dc463f205ef6d43b1d466cf7dd065c58a6b5c08a,a9deb854205a82141b93891f5b39fc02e1222d05,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0459_48a113340d.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0459.wav,datagroup1,v17,real,4.992000,-18.582,0.949982,0.621795,.wav,48a113340d72cbc0e8a1491cbe1d34e9c1204f48,43d5bf901fb59d4553fe8c2886a1f9311ee46347,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0460_81b20bfc2f.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0460.wav,datagroup1,v17,real,4.992000,-16.337,0.950012,0.775641,.wav,81b20bfc2fe18403e32b6b9ec90383d0efd64acc,53c54f20e50df04f7025a73ee9069d4802aa3c6c,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0461_025bb48c73.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0461.wav,datagroup1,v17,real,4.992000,-16.344,0.949982,0.884615,.wav,025bb48c736ab2bc8f02b45ba2c0d3759e18c07d,f75af6316b0afe1dab2bd044ff3c68a47c1035ca,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0462_6c9066498f.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0462.wav,datagroup1,v17,real,4.192000,-15.891,0.949982,0.702290,.wav,6c9066498fde51c45ee8e2c0e8b03d222811e438,8956accc39f855c0459a6992be388713a595bc76,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0463_c924713edc.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0463.wav,datagroup1,v17,real,4.256000,-15.720,0.949982,0.887218,.wav,c924713edc52501f52fe0b37febd575be373b8ac,0e2a1e39e50f8770d632edde0a058d4c16b6fb22,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0464_d44f127ae2.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0464.wav,datagroup1,v17,real,4.256000,-19.933,0.949982,0.639098,.wav,d44f127ae2b12bf5b62a9a862457032de024d2b7,943e2994657dc5f893c230fdc996fbcfd553374b,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0465_b9b70afa6c.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0465.wav,datagroup1,v17,real,4.992000,-16.397,0.949982,0.666667,.wav,b9b70afa6c4f007d516ddce1615bee12154d3bdc,928e58803643f0f55ee33c2e37837efa0416a739,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0466_8855c6f2d4.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0466.wav,datagroup1,v17,real,4.992000,-20.793,0.949982,0.826923,.wav,8855c6f2d4b020304230f19bb3a33f498fb61383,96e509d81401c2279e2c7e023801cdfb2d706987,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0467_3c5601b6dd.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0467.wav,datagroup1,v17,real,4.256000,-17.504,0.949982,0.766917,.wav,3c5601b6ddfc814cfe479249efcba95068b714aa,ff770529660ea566bf598eca9196829f570c3688,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0468_b7d4a29002.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0468.wav,datagroup1,v17,real,3.552000,-19.472,0.949982,0.756757,.wav,b7d4a290022f91a9c24a051d74377479b6ce4248,7b79d514efc7b42651fe78631ed22a2e5a1f7c23,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0469_692da26419.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0469.wav,datagroup1,v17,real,4.000000,-16.662,0.949982,0.856000,.wav,692da26419eeae0b19188e8d19f974218039bacd,60964ed196f66db7ad91681131376ef46484d87a,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0470_82f8d91cc7.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0470.wav,datagroup1,v17,real,4.288000,-18.822,0.949982,0.858209,.wav,82f8d91cc7606d8d881339c195e4f9678db7b776,99908e155c3c1b450cd1323255cd63866951ae17,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0471_b18f297681.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0471.wav,datagroup1,v17,real,4.576000,-17.568,0.949982,0.706294,.wav,b18f297681a9718997c2a7ae33396a2c01069fd7,d87cf6827c4c9d95450fbb17841e1e4d3ab846d0,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0472_50cd29afd6.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0472.wav,datagroup1,v17,real,4.896000,-19.165,0.949982,0.777778,.wav,50cd29afd6083eb82beea2b02e053de2cf47d47f,e7ffd78c2eae510a3713325e4e7eb696757ee910,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0473_55269e4637.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0473.wav,datagroup1,v17,real,4.992000,-19.524,0.949982,0.705128,.wav,55269e4637d4e024360d02846ef699e88a6b2a46,128cd05e2ac5a95dea459afaeac8b357a3e90f1d,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0474_2dee3880bd.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0474.wav,datagroup1,v17,real,4.992000,-19.785,0.949982,0.647436,.wav,2dee3880bd02c15b9872d6c490646b640c79ff43,e1f091ec0314862243cc4d0122e1fde4df82896c,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0475_20dba92b3d.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0475.wav,datagroup1,v17,real,4.160000,-18.991,0.949982,0.800000,.wav,20dba92b3dbffc706d4f1380df4241b427f81ca0,c4baa421b9b5f0aa60739586f43183a972276dbd,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0476_69ac90aa26.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0476.wav,datagroup1,v17,real,4.768000,-18.703,0.949982,0.805369,.wav,69ac90aa269792804acdf0756e6820e368b32142,d4ce460cd2541c33016c23be0fa6b67701f55889,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0477_9f93f3e9fb.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0477.wav,datagroup1,v17,real,4.544000,-20.732,0.949982,0.823944,.wav,9f93f3e9fb08011aecd58adbacb33cd2ee902095,5c331864f593e6653132a3a5aa178adc4d730257,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0478_f9160b4f67.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0478.wav,datagroup1,v17,real,4.320000,-16.964,0.949982,0.555556,.wav,f9160b4f67e93134f234c2c448996239ce6f920c,98ab9e14ce2623dba8fce17fae5852d04b44521a,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0480_3927f247fc.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0480.wav,datagroup1,v17,real,3.648000,-16.900,0.949982,0.842105,.wav,3927f247fca817b853a0680a97e89cde098151c1,aee25b465dfa6deefb63f027caae12c8f541a07a,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0481_7b71340a64.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0481.wav,datagroup1,v17,real,4.992000,-19.467,0.949982,0.698718,.wav,7b71340a64cb1c476b37b52fdefb788d1f84775c,bb388c7a37b8947242b6a416f70925f70884aa46,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0482_7d81fca28f.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0482.wav,datagroup1,v17,real,4.096000,-20.658,0.949982,0.820312,.wav,7d81fca28f5c41ffecc04c1ed630305fb56ee1e3,e61e48bdcf1836727bfc7d1b78f9b2dfc3907bdd,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0483_308602f43c.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0483.wav,datagroup1,v17,real,4.800000,-17.853,0.949982,0.700000,.wav,308602f43ca5260783bfde0495d64492d08e0e71,6609ffc88cc8ae136dc13cac8b4859585e4c31b8,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0484_32a6947d62.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0484.wav,datagroup1,v17,real,4.992000,-17.580,0.949982,0.801282,.wav,32a6947d62d92e8f6b96c9ecf7a0a5a288a1cd96,b0d82d52896ec5e91f19c542c51687a587e591eb,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0485_408982b2cf.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0485.wav,datagroup1,v17,real,3.776000,-14.246,0.949982,1.000000,.wav,408982b2cf9f178087adc8e45092490878780900,364af286759a0196c1bd281dd58294960e42ff7c,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0486_842f65e2ac.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0486.wav,datagroup1,v17,real,4.896000,-15.224,0.949982,0.712418,.wav,842f65e2acfe5cee99cd9f9db9caab1e43030921,d2910b0f675834849a9e5eba3f0352ab0dd325c9,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0487_8724ae0c60.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0487.wav,datagroup1,v17,real,4.384000,-15.555,0.950012,0.766423,.wav,8724ae0c60e9d61c9b2f190e24f3171cc13337b4,1bd22bad35fdf8a33de4d58934caaf69a7143b26,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0488_c9ec2c5ef3.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0488.wav,datagroup1,v17,real,4.416000,-14.787,0.949982,0.753623,.wav,c9ec2c5ef3d28e9fee8457e82fb303827e86ecd1,078c7eebecfbb2171fe564d6e2c308b7ab95e181,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0489_6a1c8897b0.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0489.wav,datagroup1,v17,real,4.960000,-16.333,0.949982,0.883871,.wav,6a1c8897b026a4c437ab1b88f110c04b3eec94ab,9e4e3b270feec7ce222e48cf17140c490f69dca4,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0490_717fd054fc.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0490.wav,datagroup1,v17,real,4.384000,-18.204,0.949982,0.992701,.wav,717fd054fc5aeb512a13b724d07406a92cf51806,771255c7d98a7696d72cde4d9b19f5722593b14d,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0491_9f1a4a1146.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0491.wav,datagroup1,v17,real,4.992000,-17.561,0.949982,0.884615,.wav,9f1a4a1146c581f6da7137315438fa3f48847d6c,9389d24ae513fe540e258d90558161da74b42d57,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0492_5a60a677d4.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0492.wav,datagroup1,v17,real,4.992000,-16.955,0.949982,0.801282,.wav,5a60a677d4f4a76694abdbcb7002c01a6cba5928,d2aefc69c85b5900858fd16fdfff3770a066246f,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0493_afa670efad.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0493.wav,datagroup1,v17,real,4.992000,-18.239,0.949982,0.660256,.wav,afa670efad5514b05c79c69d1d966536b1a63536,004bbdde67607b8b1b00ba96d0ca98ecb2bf88e7,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0494_6db31b14b2.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0494.wav,datagroup1,v17,real,4.992000,-18.030,0.949982,0.826923,.wav,6db31b14b2d8bff67b5a3e4a3e5c2c4354c62f20,a65705225471f507d01162da5b78fedb3a20618d,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0495_6efb98d04b.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0495.wav,datagroup1,v17,real,3.520000,-17.032,0.949982,1.000000,.wav,6efb98d04b04e1b52f128c64b6b618c8676a98de,7232b4d9e0d4d18cafdd1806f2bf48a3995670c6,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0496_45a84d53f4.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0496.wav,datagroup1,v17,real,3.872000,-17.011,0.949982,0.512397,.wav,45a84d53f42c75f18e54af13d2f9fb9fb0ad7f99,110a56abc8ff01077facd1633599e61f94f7cf7d,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0497_dd61ff8c09.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0497.wav,datagroup1,v17,real,4.352000,-17.186,0.949982,0.860294,.wav,dd61ff8c09df509748fb60baada3d35521a474c2,38647557eb2a74a6a9f9f6b35fc830b043abb7c5,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0498_f9bd7179ea.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0498.wav,datagroup1,v17,real,4.608000,-17.005,0.949982,0.673611,.wav,f9bd7179eaba6c075622d65aaf3f88c563ddadca,8454075869cde8a9f034168a3d0cb678d150f99d,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0499_0a9298ceff.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0499.wav,datagroup1,v17,real,4.992000,-17.240,0.949982,0.743590,.wav,0a9298ceff06671946273dbd0f5f96d896800563,caff412af468af2602512dea495c00d5ae72f630,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0500_6d2ff34f52.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0500.wav,datagroup1,v17,real,4.992000,-17.768,0.949982,0.692308,.wav,6d2ff34f529f62386ae9f072a07e392484ad65d7,9cadf6ecb692ef02fe991a4c756f05d02b6076ff,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0501_f2c113c4a2.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0501.wav,datagroup1,v17,real,4.992000,-16.562,0.949982,0.756410,.wav,f2c113c4a24e0fdbe0e5cecdc7401aa2a37d8330,0715db3daf9d9f5cb129ba160c9bf498d871c408,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0502_96c09e7855.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0502.wav,datagroup1,v17,real,4.992000,-19.470,0.949982,0.705128,.wav,96c09e7855519ab7fdcb6f5ad12c031e33bc4b1b,543873873808376cc25224fd577de78fbf4fff41,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0503_641f7ac8b8.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0503.wav,datagroup1,v17,real,3.584000,-19.456,0.949982,0.883929,.wav,641f7ac8b88e3f298ccf934965dfe60e5305d087,c9fc67b3f69fbf59a96f8972947f086d03d92f68,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0504_ef50db7676.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0504.wav,datagroup1,v17,real,2.528000,-15.737,0.949982,0.835443,.wav,ef50db7676a07f6243322b820d1d52d7e868a55f,4a08182b292cdd802c2a8fd140bfe01b36c0b9ed,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0505_76ee39f3b9.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0505.wav,datagroup1,v17,real,3.872000,-16.467,0.949982,0.991736,.wav,76ee39f3b9c9ba0ccd67e170ef9e307fce415544,36696352095cb4375cf76acc818bab5a40deb8e7,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0506_7d4c1b85f9.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0506.wav,datagroup1,v17,real,4.864000,-16.331,0.949982,0.914474,.wav,7d4c1b85f9da797440a56a4075e146f8c9fd712a,a601fa75078daba36f20c76d72ae6cf2ea188013,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0507_4298d126df.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0507.wav,datagroup1,v17,real,4.544000,-19.350,0.949982,0.661972,.wav,4298d126dfee6614328804fefec4fdf02b7a5085,66a7937c5f94156a93d8c095afd336d5e4c10d8e,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0508_f0efe1b37d.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0508.wav,datagroup1,v17,real,4.256000,-18.297,0.949982,0.849624,.wav,f0efe1b37dcf639bc7d5e12676e91a6014640acd,33c15bf003c6f3231b81dbf94fea9e9b0570f449,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0509_7f53fc4dd7.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0509.wav,datagroup1,v17,real,4.768000,-18.802,0.949982,0.778523,.wav,7f53fc4dd703818529b6ead5d15020a31f927b83,da3a8c14ca9a5c39e258b375397e3a637b4f6f2a,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0510_5a4ee6354f.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0510.wav,datagroup1,v17,real,4.992000,-18.048,0.949982,0.942308,.wav,5a4ee6354ffca44e958ce157f3b0523984c225c5,0f78bd88fd7f95597b38b5f3e5a10c104f21c1e7,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0511_0239cad95c.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0511.wav,datagroup1,v17,real,4.992000,-16.864,0.949982,0.878205,.wav,0239cad95c3217f4a869fd5b49ee927559919bbd,076fcc571206966885dd5fe476cbdb16797b2970,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0512_4fbb569d34.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0512.wav,datagroup1,v17,real,5.056000,-19.711,0.949982,0.518987,.wav,4fbb569d343ae3b1990fbbfc7eba0da68389bad5,42f97ca01b1c29c057fe31f7ed7d831db95c1816,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0513_f78471f1bd.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0513.wav,datagroup1,v17,real,4.992000,-18.962,0.949982,0.782051,.wav,f78471f1bd1d528f9a12635039839d1a2ab52312,5a65a313cd68a5a57548d9bb64b64098a5e7d6e8,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0514_23ecbcc040.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0514.wav,datagroup1,v17,real,4.960000,-16.885,0.950012,0.696774,.wav,23ecbcc0406a21c46006dacd94439605218ed3c2,5a4d2fec170e9303154e9194a6ce496a1e658f37,True,,train
C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\prepared_audio\datagroup1\v17\real\0515_35a7765529.wav,C:\Users\MICROSPACE\Desktop\matt\aiclone\aiworks\datagroup1\v17\really_voices\0515.wav,datagroup1,v17,real,4.224000,-21.554,0.950012,0.863636,.wav,35a7765529f001f77b224c5fc88d63f77439594f,3cb1737773913ac3424a5633d071cfdf34495374,True,,train
